w1_q24_met_online,w1_ppage,w1_ppgender,w1_ppeduc,w1_ppincimp,w1_ppethm,w1_ppwork,w1_married,w1_same_sex_couple_raw,w1_relate_duration_in2017_years,w1_q34,still_together_w3,w1_weight_combo
0.0,21.0,Female,"Some college, no degree","$200,000 to $249,999","White, Non-Hispanic",Working - as a paid employee,0.0,NOT same-sex souple,0.6666666865348816,Good,1.0,1.1352800130844116
0.0,35.0,Male,Masters degree,"$150,000 to $174,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,16.91666603088379,Excellent,1.0,0.9442951679229736
0.0,57.0,Male,Associate degree,"$100,000 to $124,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,35.08333206176758,Good,1.0,0.8194595575332642
0.0,57.0,Female,Masters degree,"$125,000 to $149,999","White, Non-Hispanic",Not working - other,1.0,NOT same-sex souple,28.16666603088379,Excellent,1.0,0.8759974241256714
0.0,58.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$60,000 to $74,999","White, Non-Hispanic",Working - as a paid employee,0.0,NOT same-sex souple,35.33333206176758,Excellent,1.0,1.0164374113082886
1.0,52.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$35,000 to $39,999","White, Non-Hispanic",Not working - other,0.0,NOT same-sex souple,12.5,Fair,1.0,0.4880002439022064
0.0,84.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$40,000 to $49,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,40.5,Excellent,0.0,1.0199428796768188
0.0,58.0,Male,Associate degree,"$60,000 to $74,999","White, Non-Hispanic",Working - self-employed,1.0,NOT same-sex souple,22.5,Excellent,1.0,0.8878704309463501
0.0,79.0,Female,9th grade,"$30,000 to $34,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,49.75,Good,1.0,1.1137956380844116
0.0,75.0,Male,12th grade NO DIPLOMA,"$85,000 to $99,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,50.25,Excellent,1.0,1.124085545539856
0.0,72.0,Male,Bachelors degree,"$85,000 to $99,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,48.5,Excellent,1.0,0.8516861796379089
0.0,63.0,Male,Masters degree,"$250,000 or more","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,43.58333206176758,Good,1.0,0.8049858808517456
1.0,40.0,Female,Bachelors degree,"$100,000 to $124,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,18.08333396911621,Fair,1.0,1.0635900497436523
1.0,27.0,Male,"Some college, no degree","$85,000 to $99,999","White, Non-Hispanic",Not working - looking for work,0.0,NOT same-sex souple,0.3333333432674408,Good,1.0,1.4102801084518433
0.0,75.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$25,000 to $29,999","Black, Non-Hispanic",Not working - looking for work,0.0,NOT same-sex souple,46.91666793823242,Good,1.0,1.3725128173828125
0.0,46.0,Male,"Some college, no degree","$100,000 to $124,999","White, Non-Hispanic",Working - as a paid employee,0.0,same_sex_couple,16.08333396911621,Good,1.0,0.2082398831844329
0.0,46.0,Female,Associate degree,"$100,000 to $124,999","Black, Non-Hispanic",Working - as a paid employee,1.0,same_sex_couple,9.25,Excellent,1.0,0.3923400640487671
0.0,58.0,Male,"Some college, no degree","$50,000 to $59,999","White, Non-Hispanic",Working - self-employed,0.0,same_sex_couple,18.58333396911621,Excellent,1.0,0.2088906317949295
1.0,43.0,Female,Masters degree,"$125,000 to $149,999","White, Non-Hispanic",Working - as a paid employee,0.0,NOT same-sex souple,2.4166667461395264,Excellent,1.0,0.1694428026676178
0.0,64.0,Male,"Some college, no degree","$85,000 to $99,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,47.0,Excellent,1.0,0.9255245923995972
0.0,31.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$35,000 to $39,999","White, Non-Hispanic",Not working - other,1.0,NOT same-sex souple,10.333333015441896,Good,0.0,1.262377142906189
0.0,39.0,Female,10th grade,"$20,000 to $24,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,12.166666984558104,Excellent,1.0,1.4676095247268677
1.0,34.0,Female,Masters degree,"$150,000 to $174,999","Black, Non-Hispanic",Working - as a paid employee,0.0,NOT same-sex souple,18.08333396911621,Excellent,1.0,1.6210532188415527
1.0,60.0,Female,"Some college, no degree","$100,000 to $124,999","White, Non-Hispanic",Not working - retired,1.0,same_sex_couple,16.75,Excellent,1.0,0.2413351386785507
0.0,71.0,Female,"Some college, no degree","$150,000 to $174,999",Hispanic,Not working - retired,1.0,NOT same-sex souple,48.25,Excellent,1.0,1.342887043952942
0.0,79.0,Female,7th or 8th grade,"$50,000 to $59,999",Hispanic,Not working - retired,0.0,NOT same-sex souple,18.08333396911621,Excellent,1.0,1.4808393716812134
0.0,82.0,Male,Professional or Doctorate degree,"$200,000 to $249,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,18.08333396911621,Excellent,1.0,0.8049858808517456
0.0,31.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$50,000 to $59,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,11.666666984558104,Good,1.0,0.9914477467536926
0.0,56.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$75,000 to $84,999","White, Non-Hispanic",Working - as a paid employee,0.0,NOT same-sex souple,9.833333015441896,Good,1.0,1.0357733964920044
0.0,56.0,Male,"Some college, no degree","$150,000 to $174,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,39.16666793823242,Excellent,1.0,0.8802943825721741
0.0,66.0,Male,Bachelors degree,"$100,000 to $124,999","White, Non-Hispanic",Not working - retired,0.0,same_sex_couple,27.33333396911621,Excellent,1.0,0.1400970965623855
0.0,38.0,Female,Bachelors degree,"$100,000 to $124,999","Black, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,13.0,Good,1.0,1.3583784103393557
0.0,38.0,Male,Bachelors degree,"$60,000 to $74,999",Hispanic,Working - as a paid employee,1.0,NOT same-sex souple,8.916666984558105,Excellent,1.0,1.2337689399719238
0.0,71.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$50,000 to $59,999",Hispanic,Not working - retired,1.0,NOT same-sex souple,56.33333206176758,Excellent,1.0,1.1619659662246704
0.0,38.0,Female,10th grade,"$40,000 to $49,999","White, Non-Hispanic",Not working - other,1.0,NOT same-sex souple,22.66666603088379,Good,1.0,1.847317695617676
0.0,48.0,Male,Associate degree,"$40,000 to $49,999","Black, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,28.0,Excellent,1.0,1.1794925928115845
0.0,35.0,Male,"Some college, no degree","$75,000 to $84,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,10.083333015441896,Excellent,0.0,1.169089674949646
0.0,28.0,Male,"Some college, no degree","$60,000 to $74,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,3.25,Good,1.0,1.1580082178115845
0.0,70.0,Male,Bachelors degree,"$60,000 to $74,999","White, Non-Hispanic",Working - as a paid employee,0.0,same_sex_couple,1.4166666269302368,Good,1.0,0.1512838006019592
0.0,57.0,Female,Bachelors degree,"$40,000 to $49,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,39.58333206176758,Excellent,1.0,1.0029815435409546
0.0,42.0,Male,Bachelors degree,"$100,000 to $124,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,6.25,Excellent,1.0,0.9121816754341124
0.0,47.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$125,000 to $149,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,25.5,Excellent,1.0,0.872039794921875
0.0,31.0,Male,Masters degree,"$60,000 to $74,999","Other, Non-Hispanic",Working - as a paid employee,0.0,same_sex_couple,2.3333332538604736,Good,1.0,0.5332428216934204
0.0,32.0,Female,7th or 8th grade,"Less than $5,000","White, Non-Hispanic",Not working - on temporary layoff from a job,0.0,same_sex_couple,0.0833333358168602,Excellent,0.0,0.3259635865688324
0.0,21.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$20,000 to $24,999",Hispanic,Not working - looking for work,0.0,NOT same-sex souple,1.4166666269302368,Good,1.0,1.805140495300293
1.0,43.0,Male,"Some college, no degree","$85,000 to $99,999","Black, Non-Hispanic",Working - as a paid employee,1.0,same_sex_couple,12.666666984558104,Excellent,1.0,0.7367105484008789
0.0,26.0,Female,12th grade NO DIPLOMA,"$35,000 to $39,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,9.833333015441896,Excellent,1.0,1.4161601066589355
0.0,53.0,Female,"Some college, no degree","$75,000 to $84,999","White, Non-Hispanic",Working - as a paid employee,0.0,NOT same-sex souple,10.916666984558104,Good,1.0,1.2177122831344604
0.0,55.0,Male,Masters degree,"$100,000 to $124,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,26.0,Good,1.0,0.7266244292259216
1.0,29.0,Female,Professional or Doctorate degree,"$40,000 to $49,999","White, Non-Hispanic",Working - as a paid employee,0.0,NOT same-sex souple,0.1666666716337204,Good,0.0,0.1364095211029052
0.0,53.0,Male,Professional or Doctorate degree,"$125,000 to $149,999","White, Non-Hispanic",Working - as a paid employee,1.0,same_sex_couple,31.75,Excellent,1.0,0.1062271296977996
0.0,68.0,Female,"Some college, no degree","$30,000 to $34,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,52.41666793823242,Excellent,1.0,0.917043924331665
0.0,28.0,Female,Bachelors degree,"$250,000 or more","White, Non-Hispanic",Not working - other,1.0,NOT same-sex souple,6.75,Excellent,1.0,1.0521693229675293
0.0,83.0,Male,"Some college, no degree","$40,000 to $49,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,66.75,Excellent,1.0,0.8921672701835632
0.0,82.0,Male,Professional or Doctorate degree,"$100,000 to $124,999","White, Non-Hispanic",Not working - retired,0.0,same_sex_couple,11.833333015441896,Good,0.0,0.1400970965623855
0.0,34.0,Male,Masters degree,"$40,000 to $49,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,10.416666984558104,Excellent,1.0,0.9280122518539428
0.0,38.0,Male,Masters degree,"$50,000 to $59,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,18.08333396911621,Excellent,1.0,0.8573399782180786
0.0,39.0,Male,"Some college, no degree","$60,000 to $74,999","White, Non-Hispanic",Working - as a paid employee,0.0,NOT same-sex souple,0.0,Good,1.0,0.9667972922325134
0.0,48.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$50,000 to $59,999",Hispanic,Working - as a paid employee,1.0,NOT same-sex souple,18.41666603088379,Good,1.0,1.2327512502670288
0.0,59.0,Male,"Some college, no degree","$40,000 to $49,999","Black, Non-Hispanic",Not working - disabled,1.0,NOT same-sex souple,20.83333396911621,Excellent,1.0,1.1365238428115845
0.0,37.0,Female,Bachelors degree,"$250,000 or more","Other, Non-Hispanic",Not working - other,1.0,NOT same-sex souple,10.916666984558104,Excellent,1.0,1.928166747093201
1.0,59.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$150,000 to $174,999","White, Non-Hispanic",Working - as a paid employee,0.0,NOT same-sex souple,18.08333396911621,Excellent,1.0,1.002868413925171
0.0,53.0,Male,Associate degree,"$35,000 to $39,999",Hispanic,Working - as a paid employee,1.0,same_sex_couple,4.75,Good,0.0,0.2250354290008545
0.0,30.0,Female,Masters degree,"$75,000 to $84,999","White, Non-Hispanic",Working - as a paid employee,0.0,NOT same-sex souple,0.3333333432674408,Excellent,1.0,1.219408392906189
0.0,72.0,Female,Masters degree,"$100,000 to $124,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,50.25,Good,1.0,0.7702717185020447
0.0,82.0,Male,Bachelors degree,"$150,000 to $174,999","White, Non-Hispanic",Not working - retired,0.0,NOT same-sex souple,0.3333333432674408,Excellent,1.0,0.7756993174552917
0.0,57.0,Male,Bachelors degree,"$175,000 to $199,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,21.5,Excellent,1.0,0.8465977907180786
0.0,75.0,Male,Associate degree,"$40,000 to $49,999","White, Non-Hispanic",Not working - looking for work,1.0,NOT same-sex souple,51.08333206176758,Fair,1.0,0.9324222207069396
0.0,59.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$25,000 to $29,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,43.08333206176758,Good,1.0,1.1098380088806152
0.0,74.0,Male,Masters degree,"$150,000 to $174,999","Other, Non-Hispanic",Working - self-employed,1.0,NOT same-sex souple,52.5,Excellent,1.0,1.3466185331344604
0.0,68.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$30,000 to $34,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,51.75,Excellent,1.0,0.914895474910736
0.0,43.0,Female,7th or 8th grade,"$5,000 to $7,499","White, Non-Hispanic",Not working - disabled,1.0,NOT same-sex souple,25.91666603088379,Excellent,1.0,1.7474719285964966
0.0,47.0,Female,Bachelors degree,"$60,000 to $74,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,5.916666507720947,Excellent,1.0,0.8866265416145325
0.0,63.0,Female,Associate degree,"$125,000 to $149,999","Black, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,28.91666603088379,Poor,0.0,1.184241771697998
0.0,69.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$35,000 to $39,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,50.66666793823242,Excellent,1.0,0.7922083735466003
0.0,61.0,Female,"Some college, no degree","$15,000 to $19,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,43.66666793823242,Excellent,1.0,0.9001956582069397
0.0,42.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$75,000 to $84,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,21.75,Good,1.0,1.2835222482681274
0.0,28.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$15,000 to $19,999","White, Non-Hispanic",Not working - other,1.0,NOT same-sex souple,13.25,Excellent,1.0,1.0822474956512451
1.0,36.0,Female,"Some college, no degree","$30,000 to $34,999","White, Non-Hispanic",Working - as a paid employee,0.0,same_sex_couple,4.5,Good,1.0,0.1962474882602691
0.0,46.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$75,000 to $84,999",Hispanic,Working - as a paid employee,0.0,NOT same-sex souple,1.25,Good,1.0,1.115717887878418
0.0,52.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$50,000 to $59,999","White, Non-Hispanic",Working - self-employed,1.0,NOT same-sex souple,28.0,Good,1.0,0.8888880610466003
0.0,49.0,Male,"Some college, no degree","$100,000 to $124,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,10.666666984558104,Excellent,1.0,0.842979371547699
1.0,54.0,Female,Associate degree,"$30,000 to $34,999",Hispanic,Working - as a paid employee,0.0,NOT same-sex souple,1.1666666269302368,Fair,0.0,1.5009667873382568
0.0,57.0,Male,"Some college, no degree","$50,000 to $59,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,37.41666793823242,Excellent,1.0,0.9874901175498962
0.0,52.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$85,000 to $99,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,24.16666603088379,Excellent,1.0,1.4226053953170776
0.0,64.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$20,000 to $24,999","White, Non-Hispanic",Working - self-employed,1.0,NOT same-sex souple,32.08333206176758,Excellent,1.0,0.8895665407180786
0.0,65.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$75,000 to $84,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,44.66666793823242,Good,1.0,1.097965121269226
0.0,42.0,Male,Masters degree,"$250,000 or more","Other, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,24.75,Good,1.0,1.70111083984375
0.0,21.0,Male,"Some college, no degree","$125,000 to $149,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,20.83333396911621,Fair,1.0,1.2709708213806152
0.0,50.0,Male,"Some college, no degree","$75,000 to $84,999","Black, Non-Hispanic",Working - self-employed,1.0,NOT same-sex souple,9.583333015441896,Excellent,1.0,1.269727110862732
0.0,37.0,Female,"Some college, no degree","$35,000 to $39,999",Hispanic,Not working - other,1.0,NOT same-sex souple,16.66666603088379,Excellent,1.0,1.7715569734573364
0.0,74.0,Female,5th or 6th grade,"$50,000 to $59,999",Hispanic,Not working - other,1.0,NOT same-sex souple,52.5,Excellent,1.0,1.4270153045654297
1.0,44.0,Female,Associate degree,"$12,500 to $14,999","White, Non-Hispanic",Not working - disabled,0.0,NOT same-sex souple,1.6666666269302368,Excellent,1.0,0.1248509660363197
0.0,70.0,Male,Bachelors degree,"$40,000 to $49,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,47.5,Good,1.0,0.7623564004898071
0.0,33.0,Male,Masters degree,"$60,000 to $74,999",Hispanic,Working - as a paid employee,0.0,same_sex_couple,0.0833333358168602,Poor,0.0,0.3711132109165191
1.0,64.0,Male,"Some college, no degree","$75,000 to $84,999","White, Non-Hispanic",Working - self-employed,0.0,NOT same-sex souple,2.75,Good,1.0,0.3069368898868561
0.0,68.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$60,000 to $74,999","White, Non-Hispanic",Working - as a paid employee,0.0,same_sex_couple,24.33333396911621,Good,0.0,0.5290594696998596
0.0,68.0,Female,Masters degree,"$20,000 to $24,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,42.0,Excellent,1.0,0.7982013821601868
0.0,54.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$85,000 to $99,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,26.75,Excellent,1.0,1.060989260673523
